Date,Close_honda,Close_nisan,Close_tesla,Close_ford
2016-04-06,26.06,17.22,17.69,12.82
2016-04-07,25.69,17.05,17.14,12.52
2016-04-08,26.4,17.77,16.67,12.55
2016-04-11,26.14,17.52,16.66,12.66
2016-04-12,27.2,18.19,16.52,12.81
2016-04-13,27.89,18.84,16.97,13.06
2016-04-14,27.9,18.86,16.8,13.09
2016-04-15,27.55,18.38,16.97,12.94
2016-04-18,27.88,18.67,16.92,13.25
2016-04-19,28.5,18.92,16.48,13.44
2016-04-20,28.39,18.64,16.67,13.64
2016-04-21,28.23,18.9,16.55,13.65
2016-04-22,28.66,19.3,16.92,13.61
2016-04-25,28.69,19.11,16.78,13.58
2016-04-26,28.7,18.98,16.92,13.75
2016-04-27,28.47,19.0,16.77,13.66
2016-04-28,27.23,17.88,16.52,14.09
2016-04-29,26.95,17.78,16.05,13.56
2016-05-02,27.11,17.86,16.12,13.62
2016-05-03,26.77,17.8,15.484,13.43
2016-05-04,26.47,17.62,14.836,13.31
2016-05-05,26.62,17.72,14.1,13.32
2016-05-06,27.44,18.12,14.33,13.44
2016-05-09,27.62,18.06,13.93,13.32
2016-05-10,28.25,18.58,13.914,13.49
2016-05-11,27.45,18.19,13.93,13.32
2016-05-12,27.61,19.05,13.82,13.35
2016-05-13,26.28,18.86,13.84,13.22
2016-05-16,27.12,19.05,13.88,13.32
2016-05-17,26.84,19.11,13.64,13.14
2016-05-18,26.8,18.95,14.08,13.16
2016-05-19,26.6,18.77,14.34,13.09
2016-05-20,26.8,18.95,14.69,13.19
2016-05-23,26.64,19.1,14.414,13.13
2016-05-24,27.05,19.31,14.52,13.29
2016-05-25,27.6,19.5,14.64,13.52
2016-05-26,27.75,19.55,15.01,13.46
2016-05-27,27.17,19.45,14.87,13.45
2016-05-31,27.98,20.08,14.88,13.49
2016-06-01,27.7,20.03,14.64,13.11
2016-06-02,27.28,19.81,14.59,13.21
2016-06-03,27.11,19.7,14.6,13.04
2016-06-06,27.19,19.89,14.71,13.18
2016-06-07,27.3,19.84,15.49,13.38
2016-06-08,27.34,19.98,15.7,13.36
2016-06-09,26.89,19.52,15.29,13.26
2016-06-10,26.4,19.38,14.586,13.1
2016-06-13,25.94,18.92,14.52,12.98
2016-06-14,25.6,18.8,14.33,12.84
2016-06-15,26.05,19.23,14.516,13.01
2016-06-16,25.95,18.81,14.53,13.12
2016-06-17,25.95,18.84,14.37,13.26
2016-06-20,26.27,19.25,14.65,13.42
2016-06-21,26.4,19.34,14.64,13.22
2016-06-22,25.94,19.2,13.11,13.18
2016-06-23,26.62,19.81,13.09,13.4
2016-06-24,25.27,18.86,12.875,12.52
2016-06-27,24.77,17.94,13.234,12.16
2016-06-28,25.22,18.1,13.45,12.39
2016-06-29,25.52,18.31,14.016,12.55
2016-06-30,25.33,17.95,14.15,12.57
2016-07-01,25.12,18.05,14.43,12.72
2016-07-05,24.84,18.2,14.266,12.4
2016-07-06,24.48,18.16,14.3,12.57
2016-07-07,24.58,18.28,14.4,12.75
2016-07-08,25.1,18.55,14.45,13.09
2016-07-11,25.78,19.31,14.984,13.27
2016-07-12,26.06,19.69,14.98,13.45
2016-07-13,26.28,19.47,14.836,13.48
2016-07-14,25.94,19.34,14.766,13.59
2016-07-15,26.47,19.67,14.695,13.57
2016-07-18,26.64,19.77,15.086,13.65
2016-07-19,26.47,19.6,15.016,13.65
2016-07-20,26.58,19.84,15.23,13.74
2016-07-21,26.9,19.62,14.7,13.92
2016-07-22,26.81,19.23,14.82,13.84
2016-07-25,26.89,19.2,15.336,13.83
2016-07-26,26.95,19.1,15.3,13.86
2016-07-27,27.14,19.94,15.234,13.84
2016-07-28,26.98,19.61,15.375,12.71
2016-07-29,27.12,19.36,15.66,12.66
2016-08-01,27.3,19.67,15.336,12.48
2016-08-02,28.05,19.5,15.15,11.94
2016-08-03,28.31,19.16,15.055,12.13
2016-08-04,28.8,19.38,15.375,12.08
2016-08-05,28.95,19.23,15.336,12.19
2016-08-08,29.22,19.31,15.08,12.18
2016-08-09,29.22,19.66,15.27,12.31
2016-08-10,29.1,19.77,15.05,12.25
2016-08-11,29.4,20.0,14.99,12.31
2016-08-12,29.16,19.62,15.04,12.33
2016-08-15,29.3,19.73,15.04,12.43
2016-08-16,29.28,19.22,14.91,12.34
2016-08-17,29.88,19.44,14.88,12.39
2016-08-18,29.97,19.23,14.9,12.33
2016-08-19,30.62,19.27,15.0,12.39
2016-08-22,30.97,19.02,14.86,12.36
2016-08-23,30.58,18.95,14.99,12.42
2016-08-24,30.6,19.23,14.84,12.3
